,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,165.28900146484375,141.26150512695312,365.510009765625,297.2350769042969,553.4099731445312,165.28900146484375,141.26150512695312,365.510009765625,302.6199951171875,553.4099731445312,165.77450561523438,142.0800018310547,367.9599914550781,305.6499938964844,555.3099975585938,163.72900390625,140.3385009765625,361.8399963378906,302.0,549.27001953125,164.0,140.6114959716797,363.6600036621094,305.0199890136719,551.47998046875,51036000,19268000,9235100,18175800,2109500
2021-08-25,164.95899963378906,142.07899475097656,368.3900146484375,296.6359558105469,547.5800170898438,164.95899963378906,142.07899475097656,368.3900146484375,302.010009765625,547.5800170898438,166.0500030517578,142.1894989013672,370.8599853515625,304.5899963378906,552.8400268554688,164.3074951171875,141.37600708007812,365.3999938964844,300.4200134277344,545.4500122070312,165.49349975585938,141.625,365.6000061035156,304.29998779296875,550.1599731445312,33606000,15848000,9684500,20006100,2065600
2021-08-26,165.8000030517578,141.4405059814453,364.3800048828125,293.7678527832031,550.1199951171875,165.8000030517578,141.4405059814453,364.3800048828125,299.0899963378906,550.1199951171875,166.60000610351562,142.41749572753906,369.44000244140625,302.42999267578125,552.5999755859375,164.8000030517578,141.35699462890625,364.1300048828125,298.95001220703125,545.9000244140625,164.9499969482422,141.75,368.3800048828125,300.989990234375,546.1599731445312,41976000,20610000,7888700,17666100,1595500
2021-08-27,167.48150634765625,144.00399780273438,372.6300048828125,294.3866882324219,558.9199829101562,167.48150634765625,144.00399780273438,372.6300048828125,299.7200012207031,558.9199829101562,167.61599731445312,144.5124969482422,373.739990234375,300.8699951171875,564.1699829101562,165.6875,141.4969940185547,364.0799865722656,296.8299865722656,549.25,166.6614990234375,141.65249633789062,365.1000061035156,298.989990234375,551.5999755859375,48048000,28780000,11219100,22605700,3252600
2021-08-30,171.07850646972656,144.5904998779297,380.6600036621094,298.18780517578125,566.1799926757812,171.07850646972656,144.5904998779297,380.6600036621094,303.5899963378906,566.1799926757812,172.25,145.9705047607422,381.489990234375,304.2200012207031,567.1599731445312,167.76100158691406,144.16299438476562,370.5199890136719,301.05999755859375,556.4500122070312,167.8715057373047,144.39999389648438,372.55999755859375,301.1199951171875,557.25,63844000,24434000,13547300,16348100,2434800
2021-08-31,173.5395050048828,144.69749450683594,379.3800048828125,296.50823974609375,569.1900024414062,173.5395050048828,144.69749450683594,379.3800048828125,301.8800048828125,569.1900024414062,173.62899780273438,145.17149353027344,382.760009765625,304.5,569.47998046875,169.7794952392578,144.281005859375,378.79998779296875,301.5,561.6099853515625,171.24000549316406,145.14700317382812,379.95001220703125,304.4200134277344,566.1199951171875,87128000,22448000,12345400,26285300,2431900
2021-09-01,173.9499969482422,145.2154998779297,382.04998779296875,296.4591064453125,582.0700073242188,173.9499969482422,145.2154998779297,382.04998779296875,301.8299865722656,582.0700073242188,176.35000610351562,146.25399780273438,384.3299865722656,305.19000244140625,591.0,173.76199340820312,144.8834991455078,378.80999755859375,301.489990234375,569.0,174.82000732421875,145.0,379.5899963378906,302.8699951171875,569.0,72598000,21936000,11567200,18983800,5626200
2021-09-02,173.156005859375,143.28700256347656,375.2799987792969,295.79119873046875,588.5499877929688,173.156005859375,143.28700256347656,375.2799987792969,301.1499938964844,588.5499877929688,175.59800720214844,145.51950073242188,381.75,303.3599853515625,598.760009765625,172.75,143.18499755859375,374.05999755859375,300.17999267578125,583.6799926757812,174.73800659179688,145.21600341796875,381.5,302.20001220703125,583.6799926757812,58474000,32342000,14832900,16285600,6179900
2021-09-03,173.90249633789062,143.739501953125,376.260009765625,295.7813720703125,590.530029296875,173.90249633789062,143.739501953125,376.260009765625,301.1400146484375,590.530029296875,174.1334991455078,144.15499877929688,377.1600036621094,302.6000061035156,591.8800048828125,171.82200622558594,142.40049743652344,373.1099853515625,300.260009765625,583.1400146484375,172.60000610351562,143.08050537109375,374.75,300.989990234375,585.7999877929688,51514000,19850000,7509600,14747900,2681200
2021-09-07,175.46449279785156,144.28050231933594,382.17999267578125,294.8385009765625,606.7100219726562,175.46449279785156,144.28050231933594,382.17999267578125,300.17999267578125,606.7100219726562,176.4044952392578,144.56500244140625,382.9599914550781,301.0899963378906,613.8499755859375,173.8470001220703,143.61900329589844,373.1499938964844,298.20001220703125,593.989990234375,173.89999389648438,143.83450317382812,375.8800048828125,301.010009765625,594.6900024414062,54758000,20124000,10793800,17180400,5821400
2021-09-08,176.27499389648438,143.6909942626953,377.57000732421875,294.8679504394531,606.0499877929688,176.27499389648438,143.6909942626953,377.57000732421875,300.2099914550781,606.0499877929688,177.281494140625,144.39999389648438,380.8699951171875,300.6099853515625,615.5999755859375,174.7834930419922,143.0,374.7900085449219,297.4700012207031,595.7100219726562,175.58250427246094,144.10000610351562,380.1600036621094,299.7799987792969,603.8400268554688,61068000,18344000,11067200,15046800,5424500
2021-09-09,174.20799255371094,143.54100036621094,378.0,291.9606018066406,597.5399780273438,174.20799255371094,143.54100036621094,378.0,297.25,597.5399780273438,177.49949645996094,144.3105010986328,379.8299865722656,302.1400146484375,609.4400024414062,174.01849365234375,143.17750549316406,376.57000732421875,297.0,596.5499877929688,176.30099487304688,143.8404998779297,377.6400146484375,300.82000732421875,606.469970703125,54384000,15314000,9098900,19927000,2954200
2021-09-10,173.45750427246094,140.87600708007812,378.69000244140625,290.4480285644531,598.719970703125,173.45750427246094,140.87600708007812,378.69000244140625,295.7099914550781,598.719970703125,175.42250061035156,144.718505859375,383.7900085449219,299.9200134277344,609.4500122070312,173.14549255371094,140.73800659179688,378.260009765625,295.3800048828125,593.6699829101562,175.0915069580078,144.21249389648438,381.3599853515625,298.4200134277344,598.1599731445312,47946000,36840000,11549600,19633400,3950800
2021-09-13,172.85850524902344,142.33250427246094,376.510009765625,291.7052001953125,589.2899780273438,172.85850524902344,142.33250427246094,376.510009765625,296.989990234375,589.2899780273438,174.8979949951172,142.9499969482422,381.75,298.5400085449219,598.5700073242188,171.89999389648438,141.25,374.3500061035156,294.0799865722656,582.780029296875,174.13999938964844,141.94949340820312,381.67999267578125,297.54998779296875,598.5700073242188,51380000,22094000,13026300,23652900,3062900
2021-09-14,172.5,142.54449462890625,376.5299987792969,294.4554443359375,577.760009765625,172.5,142.54449462890625,376.5299987792969,299.7900085449219,577.760009765625,174.3404998779297,143.36300659179688,378.5899963378906,301.3900146484375,587.280029296875,171.885498046875,141.75,375.1099853515625,298.1000061035156,575.5599975585938,173.77749633789062,142.99549865722656,377.3999938964844,299.55999755859375,584.8900146484375,38738000,19674000,8711600,21853400,3457000
2021-09-15,173.7895050048828,144.42950439453125,373.9200134277344,299.39593505859375,582.8699951171875,173.7895050048828,144.42950439453125,373.9200134277344,304.82000732421875,582.8699951171875,174.27099609375,144.45050048828125,377.55999755859375,305.32000732421875,584.6199951171875,170.10049438476562,141.34750366210938,367.6700134277344,301.82000732421875,575.3699951171875,172.12600708007812,142.77149963378906,377.0,303.260009765625,578.1699829101562,59150000,27408000,17940300,28356300,2755600
2021-09-16,174.41200256347656,143.61000061035156,373.05999755859375,299.7888488769531,586.5,174.41200256347656,143.61000061035156,373.05999755859375,305.2200012207031,586.5,174.62750244140625,144.3000030517578,373.55999755859375,305.30999755859375,587.47998046875,172.3070068359375,142.40150451660156,369.7099914550781,300.760009765625,577.719970703125,172.9980010986328,143.95050048828125,372.7900085449219,303.760009765625,584.2999877929688,51672000,26190000,11934200,19550800,1832000
2021-09-17,173.12600708007812,140.8000030517578,364.7200012207031,294.53399658203125,589.3499755859375,173.12600708007812,140.8000030517578,364.7200012207031,299.8699951171875,589.3499755859375,174.87049865722656,143.4499969482422,371.4100036621094,304.5,590.280029296875,172.60650634765625,140.47000122070312,361.5899963378906,299.5299987792969,580.8499755859375,174.42050170898438,143.03050231933594,371.4100036621094,304.1700134277344,587.8499755859375,92332000,53384000,26299000,41372500,4145100
2021-09-20,167.7864990234375,138.71949768066406,355.70001220703125,289.0631103515625,575.4299926757812,167.7864990234375,138.71949768066406,355.70001220703125,294.29998779296875,575.4299926757812,170.9499969482422,139.0,361.0299987792969,298.7200012207031,591.530029296875,165.25050354003906,136.32200622558594,349.79998779296875,289.5199890136719,568.0800170898438,169.8000030517578,138.1614990234375,359.29998779296875,296.3299865722656,586.7899780273438,93382000,46518000,19822800,38278700,3732200
2021-09-21,167.18150329589844,139.0330047607422,357.4800109863281,289.55419921875,573.1400146484375,167.18150329589844,139.0330047607422,357.4800109863281,294.79998779296875,573.1400146484375,168.98500061035156,140.01150512695312,360.0400085449219,297.5400085449219,581.8800048828125,166.6195068359375,138.2779998779297,355.19000244140625,294.07000732421875,569.3699951171875,168.75,139.74949645996094,358.5,295.69000244140625,578.3099975585938,55618000,25332000,11751900,22364100,2250900
2021-09-22,169.00250244140625,140.2834930419922,343.2099914550781,293.2668762207031,590.6500244140625,169.00250244140625,140.2834930419922,343.2099914550781,298.5799865722656,590.6500244140625,169.4499969482422,140.88699340820312,349.8399963378906,300.2200012207031,595.6500244140625,167.05250549316406,138.55149841308594,340.69000244140625,294.510009765625,579.6900024414062,167.5500030517578,139.3040008544922,347.2300109863281,296.7300109863281,579.6900024414062,48228000,25056000,43692900,26626300,4021800
2021-09-23,170.8000030517578,141.21600341796875,345.9599914550781,294.2295227050781,593.260009765625,170.8000030517578,141.21600341796875,345.9599914550781,299.55999755859375,593.260009765625,171.447998046875,141.69650268554688,349.6700134277344,300.8999938964844,599.3200073242188,169.00250244140625,140.40150451660156,343.0,297.5299987792969,589.1300048828125,169.00250244140625,140.9875030517578,345.3599853515625,298.8500061035156,590.7899780273438,47588000,20952000,21806300,18604600,2526200
2021-09-24,171.2760009765625,142.21499633789062,352.9599914550781,294.0232849121094,592.3900146484375,171.2760009765625,142.21499633789062,352.9599914550781,299.3500061035156,592.3900146484375,171.46299743652344,142.33050537109375,354.3500061035156,299.79998779296875,592.97998046875,169.6699981689453,140.24099731445312,342.3699951171875,296.92999267578125,583.6400146484375,170.10049438476562,140.5384979248047,343.239990234375,298.2300109863281,592.5,42324000,22984000,18801900,14999000,2126200
2021-09-27,170.2899932861328,141.07200622558594,353.5799865722656,288.9354248046875,592.6400146484375,170.2899932861328,141.07200622558594,353.5799865722656,294.1700134277344,592.6400146484375,170.77850341796875,141.93850708007812,355.1499938964844,296.4700012207031,593.5800170898438,166.98049926757812,140.0675048828125,347.0799865722656,292.94000244140625,576.9299926757812,168.5749969482422,140.80450439453125,349.80999755859375,296.1400146484375,587.9500122070312,72690000,21882000,15205800,23571700,2504700
2021-09-28,165.79800415039062,135.8300018310547,340.6499938964844,278.4749450683594,583.8499755859375,165.79800415039062,135.8300018310547,340.6499938964844,283.5199890136719,583.8499755859375,168.45950317382812,139.09649658203125,349.6000061035156,290.7799987792969,599.5399780273438,164.5050048828125,135.36000061035156,338.9200134277344,282.75,580.1599731445312,167.885498046875,138.65499877929688,347.9700012207031,289.79998779296875,589.0,88616000,45772000,21710300,43186200,4431100
2021-09-29,165.05599975585938,134.35350036621094,339.6099853515625,278.9464111328125,599.0599975585938,165.05599975585938,134.35350036621094,339.6099853515625,284.0,599.0599975585938,167.56500244140625,137.1510009765625,345.2300109863281,286.7699890136719,609.8800048828125,164.89349365234375,133.86500549316406,338.8800048828125,283.010009765625,588.010009765625,166.10549926757812,136.97999572753906,343.1499938964844,285.1000061035156,589.010009765625,51246000,30848000,14452200,26353700,6221000
2021-09-30,164.2519989013672,133.67599487304688,339.3900146484375,276.9034423828125,610.3400268554688,164.2519989013672,133.67599487304688,339.3900146484375,281.9200134277344,610.3400268554688,166.3925018310547,135.54249572753906,342.79998779296875,287.8299865722656,619.0,163.69949340820312,133.55599975585938,338.1499938964844,281.6199951171875,608.0499877929688,165.8000030517578,134.26150512695312,340.45001220703125,285.7099914550781,608.0499877929688,56848000,37996000,16547100,32343600,6612600
2021-10-01,164.16299438476562,136.54299926757812,343.010009765625,283.9556579589844,613.1500244140625,164.16299438476562,136.54299926757812,343.010009765625,289.1000061035156,613.1500244140625,165.45849609375,136.91050720214844,345.0199890136719,289.9800109863281,614.989990234375,162.7969970703125,134.072998046875,338.6400146484375,281.2900085449219,597.510009765625,164.45050048828125,134.44749450683594,341.6099853515625,282.1199951171875,604.239990234375,56712000,35360000,14905300,30086300,4090800
2021-10-04,159.48899841308594,133.6595001220703,326.2300109863281,278.0722351074219,603.3499755859375,159.48899841308594,133.6595001220703,326.2300109863281,283.1099853515625,603.3499755859375,163.99949645996094,135.9604949951172,335.94000244140625,287.75,626.1300048828125,158.8125,131.0500030517578,322.70001220703125,280.25,594.6799926757812,163.96949768066406,135.9604949951172,335.5299987792969,287.3999938964844,613.3900146484375,90462000,51202000,42885000,31350700,4995900
2021-10-05,161.0500030517578,136.0229949951172,332.9599914550781,283.6216735839844,634.8099975585938,161.0500030517578,136.0229949951172,332.9599914550781,288.760009765625,634.8099975585938,163.0364990234375,137.22450256347656,335.17999267578125,290.3999938964844,640.3900146484375,160.1230010986328,134.04100036621094,326.1600036621094,284.04998779296875,606.8900146484375,160.22500610351562,134.04100036621094,328.5799865722656,284.04998779296875,606.9400024414062,65384000,32404000,35377900,24993000,9534300
2021-10-06,163.10049438476562,137.56500244140625,333.6400146484375,287.894287109375,639.0999755859375,163.10049438476562,137.56500244140625,333.6400146484375,293.1099853515625,639.0999755859375,163.2169952392578,137.75,334.3800048828125,293.6300048828125,639.8699951171875,159.93099975585938,134.5500030517578,325.79998779296875,285.510009765625,626.3599853515625,160.67649841308594,134.75,329.739990234375,285.7799987792969,628.1799926757812,50660000,24364000,26443000,28002600,4580400
2021-10-07,165.1215057373047,139.22500610351562,329.2200012207031,289.60333251953125,631.8499755859375,165.1215057373047,139.22500610351562,329.2200012207031,294.8500061035156,631.8499755859375,166.28750610351562,140.04200744628906,338.8399963378906,296.6400146484375,646.8400268554688,164.1529998779297,138.6510009765625,328.9800109863281,293.9200134277344,630.4500122070312,164.57699584960938,138.89199829101562,337.0,295.17999267578125,642.22998046875,48182000,25110000,28307500,20430500,3556900
2021-10-08,164.43099975585938,139.78550720214844,330.04998779296875,289.60333251953125,632.6599731445312,164.43099975585938,139.78550720214844,330.04998779296875,294.8500061035156,632.6599731445312,166.07150268554688,140.33099365234375,333.3999938964844,296.6400146484375,643.7999877929688,164.41000366210938,139.21749877929688,328.7099914550781,293.760009765625,630.8599853515625,165.85000610351562,139.57699584960938,331.510009765625,296.2200012207031,634.1699829101562,39964000,26526000,15946100,17685700,3272100
2021-10-11,162.31500244140625,138.91400146484375,325.45001220703125,288.9943542480469,627.0399780273438,162.31500244140625,138.91400146484375,325.45001220703125,294.2300109863281,627.0399780273438,164.62950134277344,140.71200561523438,330.4599914550781,297.9700012207031,639.4199829101562,161.90499877929688,138.85899353027344,325.30999755859375,292.75,626.780029296875,163.75,139.29200744628906,327.6300048828125,292.9200134277344,633.2000122070312,40684000,17954000,14708200,19298600,2862500
2021-10-12,162.3665008544922,136.44900512695312,323.7699890136719,287.6684265136719,624.9400024414062,162.3665008544922,136.44900512695312,323.7699890136719,292.8800048828125,624.9400024414062,163.37649536132812,139.5070037841797,324.3800048828125,295.44000244140625,637.6599731445312,161.81399536132812,135.75999450683594,317.3699951171875,292.3500061035156,621.989990234375,162.85000610351562,139.47999572753906,323.0299987792969,295.3399963378906,633.02001953125,36392000,36332000,31658700,17974100,3227300
2021-10-13,164.21400451660156,137.58200073242188,324.5400085449219,291.0373840332031,629.760009765625,164.21400451660156,137.58200073242188,324.5400085449219,296.30999755859375,629.760009765625,164.41900634765625,138.0,327.0,297.2799987792969,632.1799926757812,163.05450439453125,136.5189971923828,322.6600036621094,293.489990234375,622.0999755859375,163.48550415039062,137.40249633789062,326.9700012207031,294.9100036621094,632.1799926757812,48402000,19654000,14761500,23416300,2420300
2021-10-14,164.9929962158203,141.1510009765625,328.5299987792969,297.3627624511719,633.7999877929688,164.9929962158203,141.1510009765625,328.5299987792969,302.75,633.7999877929688,165.6300048828125,141.33749389648438,330.5199890136719,303.2699890136719,636.8800048828125,164.53900146484375,138.8249969482422,327.1000061035156,297.8299865722656,626.7899780273438,165.12249755859375,139.4739990234375,328.3599853515625,299.2099914550781,632.22998046875,42190000,31894000,14302200,27262900,2671700
2021-10-15,170.4510040283203,141.3679962158203,324.760009765625,298.7967834472656,628.2899780273438,170.4510040283203,141.3679962158203,324.760009765625,304.2099914550781,628.2899780273438,170.52099609375,141.71800231933594,329.07000732421875,304.45001220703125,639.4199829101562,165.1999969482422,140.7550048828125,322.510009765625,300.5199890136719,625.1599731445312,165.5709991455078,141.614501953125,328.67999267578125,302.3399963378906,638.0,103598000,30274000,21596400,25384800,4116900
2021-10-18,172.33700561523438,142.7779998779297,335.3399963378906,301.82196044921875,637.969970703125,172.33700561523438,142.7779998779297,335.3399963378906,307.2900085449219,637.969970703125,172.45849609375,142.79600524902344,335.8900146484375,308.2099914550781,638.4099731445312,169.2550048828125,141.0695037841797,327.5,302.69000244140625,620.5900268554688,169.41799926757812,141.07650756835938,328.95001220703125,303.57000732421875,632.0999755859375,63482000,20396000,21585000,22729300,4669100
2021-10-19,172.20750427246094,143.23699951171875,339.989990234375,302.7452087402344,639.0,172.20750427246094,143.23699951171875,339.989990234375,308.2300109863281,639.0,172.7344970703125,143.66250610351562,342.4599914550781,309.29998779296875,641.0,171.10000610351562,142.60000610351562,337.2799987792969,307.2200012207031,632.2999877929688,171.71449279785156,143.3874969482422,339.6499938964844,308.3500061035156,636.969970703125,47722000,20164000,18786300,17682100,7633100
2021-10-20,170.7530059814453,141.7689971923828,340.7799987792969,301.9398498535156,625.1400146484375,170.7530059814453,141.7689971923828,340.7799987792969,307.4100036621094,625.1400146484375,173.14300537109375,143.54600524902344,343.9800109863281,309.70001220703125,637.4000244140625,170.01849365234375,141.37649536132812,339.45001220703125,306.1099853515625,617.1500244140625,172.63299560546875,143.33799743652344,343.45001220703125,309.2099914550781,625.5700073242188,42796000,23288000,13639500,16537100,10622000
2021-10-21,171.75050354003906,141.88600158691406,341.8800048828125,305.2301940917969,653.1599731445312,171.75050354003906,141.88600158691406,341.8800048828125,310.760009765625,653.1599731445312,172.01400756835938,142.156005859375,342.30999755859375,311.0199890136719,654.010009765625,170.14999389648438,140.5,337.79998779296875,306.3599853515625,628.6500244140625,170.71249389648438,141.7689971923828,340.2799987792969,307.1700134277344,628.8900146484375,37628000,26292000,16354400,16918100,8437100
2021-10-22,166.77749633789062,137.56649780273438,324.6099853515625,303.65869140625,664.780029296875,166.77749633789062,137.56649780273438,324.6099853515625,309.1600036621094,664.780029296875,171.49200439453125,140.58299255371094,329.6300048828125,311.0899963378906,665.4600219726562,166.56500244140625,136.05599975585938,321.1099853515625,307.79998779296875,651.8099975585938,171.0500030517578,139.14999389648438,326.3500061035156,310.3999938964844,651.8099975585938,62782000,50588000,35224500,17449300,6186000
2021-10-25,166.01849365234375,137.44700622558594,328.69000244140625,302.6470642089844,671.6599731445312,166.01849365234375,137.44700622558594,328.69000244140625,308.1300048828125,671.6599731445312,167.38999938964844,138.0,329.55999755859375,309.3999938964844,675.8800048828125,164.88499450683594,135.4239959716797,319.7200012207031,306.4599914550781,657.0700073242188,166.75,137.5500030517578,320.29998779296875,309.3599853515625,663.739990234375,44520000,34412000,38409000,17554500,3833500
2021-10-26,168.80349731445312,139.30850219726562,315.80999755859375,304.5917663574219,668.52001953125,168.80349731445312,139.30850219726562,315.80999755859375,310.1099853515625,668.52001953125,170.80599975585938,140.08299255371094,330.2099914550781,312.3999938964844,676.489990234375,167.19900512695312,138.30450439453125,309.6000061035156,308.6000061035156,662.77001953125,167.47549438476562,139.2635040283203,328.260009765625,311.0,673.760009765625,53966000,49236000,65654000,28107300,2904800
2021-10-27,169.62449645996094,146.21749877929688,312.2200012207031,317.41943359375,662.9199829101562,169.62449645996094,146.21749877929688,312.2200012207031,323.1700134277344,662.9199829101562,171.85000610351562,148.64999389648438,319.25,326.1000061035156,671.4099731445312,168.57249450683594,139.40499877929688,312.05999755859375,316.0,661.8499755859375,169.39999389648438,139.40499877929688,314.19000244140625,316.0,669.0,54044000,85782000,29971800,52588700,2276900
2021-10-28,172.32850646972656,145.8489990234375,316.9200134277344,318.5783996582031,674.0499877929688,172.32850646972656,145.8489990234375,316.9200134277344,324.3500061035156,674.0499877929688,173.9499969482422,147.1580047607422,325.5199890136719,324.8699951171875,676.7999877929688,169.3000030517578,144.6269989013672,308.1099853515625,321.3599853515625,668.030029296875,170.10499572753906,147.13450622558594,312.989990234375,324.3299865722656,670.9500122070312,114174000,36206000,50806800,26297900,2859400
2021-10-29,168.6215057373047,148.04600524902344,323.57000732421875,325.718994140625,690.3099975585938,168.6215057373047,148.04600524902344,323.57000732421875,331.6199951171875,690.3099975585938,168.74099731445312,148.24200439453125,326.0,332.0,690.969970703125,163.66600036621094,144.64950561523438,319.6000061035156,323.8999938964844,671.239990234375,165.00100708007812,145.0780029296875,320.19000244140625,324.1300048828125,673.0599975585938,129722000,43320000,37059400,34766000,3825300
2021-11-01,165.90550231933594,143.4969940185547,329.9800109863281,323.50909423828125,681.1699829101562,165.90550231933594,143.4969940185547,329.9800109863281,329.3699951171875,681.1699829101562,168.79299926757812,148.04600524902344,333.45001220703125,331.489990234375,689.969970703125,164.6009979248047,143.22549438476562,326.0,326.3699951171875,676.5399780273438,168.08999633789062,148.04600524902344,326.0400085449219,331.3599853515625,689.0599975585938,72178000,46924000,31518900,27073200,3110900
2021-11-02,165.6374969482422,145.4324951171875,328.0799865722656,327.2021789550781,677.719970703125,165.6374969482422,145.4324951171875,328.0799865722656,333.1300048828125,677.719970703125,166.55599975585938,146.60899353027344,334.7900085449219,333.45001220703125,687.6799926757812,164.17750549316406,144.3354949951172,323.79998779296875,330.0,673.8200073242188,165.75050354003906,144.57949829101562,331.3800048828125,330.30999755859375,683.1099853515625,52552000,33482000,28353000,26487100,3888600
2021-11-03,169.1999969482422,146.59800720214844,331.6199951171875,328.0566711425781,688.2899780273438,169.1999969482422,146.59800720214844,331.6199951171875,334.0,688.2899780273438,169.74600219726562,146.66900634765625,332.1499938964844,334.8999938964844,689.3900146484375,164.87600708007812,144.59100341796875,323.20001220703125,330.6499938964844,677.27001953125,165.4499969482422,145.90049743652344,327.489990234375,333.8999938964844,677.27001953125,67944000,27494000,20786500,21500100,2334900
2021-11-04,173.85000610351562,148.2675018310547,335.8500061035156,330.4532470703125,668.4000244140625,173.85000610351562,148.2675018310547,335.8500061035156,336.44000244140625,668.4000244140625,174.93150329589844,149.73350524902344,337.2699890136719,336.5400085449219,685.9400024414062,168.25,146.30799865722656,332.6499938964844,329.510009765625,665.5,168.5,147.12449645996094,334.010009765625,332.8900146484375,685.8900146484375,107060000,38412000,22495300,23992200,4865000
2021-11-05,175.94949340820312,148.8520050048828,341.1300048828125,330.0800476074219,645.719970703125,175.94949340820312,148.8520050048828,341.1300048828125,336.05999755859375,645.719970703125,178.3125,150.32749938964844,346.7900085449219,338.7900085449219,665.6400146484375,173.8489990234375,148.19700622558594,339.6400146484375,334.4200134277344,645.010009765625,173.85000610351562,149.16949462890625,340.30999755859375,338.510009765625,663.969970703125,99940000,38354000,26872800,22570100,5283500
2021-11-08,174.44900512695312,149.031005859375,338.6199951171875,330.9934387207031,651.4500122070312,174.44900512695312,149.031005859375,338.6199951171875,336.989990234375,651.4500122070312,178.9499969482422,150.61500549316406,344.7900085449219,337.6499938964844,656.0,174.39300537109375,148.4304962158203,338.3399963378906,334.44000244140625,643.7899780273438,176.16200256347656,149.8249969482422,344.4200134277344,337.29998779296875,650.2899780273438,61480000,23052000,18342500,20897000,2887500
2021-11-09,178.81149291992188,148.9185028076172,335.3699951171875,329.9719543457031,655.989990234375,178.81149291992188,148.9185028076172,335.3699951171875,335.95001220703125,655.989990234375,179.68850708007812,149.83450317382812,341.30999755859375,338.7200012207031,660.5,175.07150268554688,147.2449951171875,334.4700012207031,334.5299987792969,650.52001953125,175.7624969482422,149.23300170898438,340.0,337.1099853515625,653.7000122070312,85898000,19530000,17556700,21307400,2415600
2021-11-10,174.1024932861328,145.89349365234375,327.6400146484375,324.91357421875,646.9099731445312,174.1024932861328,145.89349365234375,327.6400146484375,330.79998779296875,646.9099731445312,180.2725067138672,148.07000732421875,333.19000244140625,334.6300048828125,660.3300170898438,173.1544952392578,144.53750610351562,325.510009765625,329.9200134277344,642.1099853515625,178.19349670410156,147.5,332.489990234375,334.57000732421875,653.010009765625,80548000,29970000,21872600,25500900,2405800
2021-11-11,173.625,145.76649475097656,327.739990234375,326.5146484375,657.5800170898438,173.625,145.76649475097656,327.739990234375,332.42999267578125,657.5800170898438,177.16200256347656,147.53550720214844,332.4599914550781,333.7699890136719,665.8200073242188,173.37350463867188,145.60049438476562,327.0,330.510009765625,649.7100219726562,175.64999389648438,146.489501953125,329.82000732421875,331.25,650.239990234375,45288000,16518000,12376600,16849800,2868300
2021-11-12,176.25750732421875,148.67799377441406,340.8900146484375,330.728271484375,682.6099853515625,176.25750732421875,148.67799377441406,340.8900146484375,336.7200012207031,682.6099853515625,177.0364990234375,148.85000610351562,341.8599853515625,337.2300109863281,683.3400268554688,172.3524932861328,145.41099548339844,329.7799987792969,333.7900085449219,653.8200073242188,174.25,146.61549377441406,330.17999267578125,333.9200134277344,660.010009765625,53788000,22360000,25414300,23831000,4198400
2021-11-15,177.28399658203125,148.45199584960938,347.55999755859375,330.0898742675781,679.3300170898438,177.28399658203125,148.45199584960938,347.55999755859375,336.07000732421875,679.3300170898438,179.69400024414062,149.54949951171875,353.6499938964844,337.8800048828125,685.260009765625,176.29049682617188,147.5749969482422,343.20001220703125,334.0299987792969,671.489990234375,176.85000610351562,148.90049743652344,344.3399963378906,337.5400085449219,681.239990234375,58594000,23508000,25076600,16723000,2872200
2021-11-16,177.03500366210938,147.87600708007812,342.9599914550781,333.4686584472656,687.4000244140625,177.03500366210938,147.87600708007812,342.9599914550781,339.510009765625,687.4000244140625,178.8249969482422,148.7624969482422,346.6499938964844,340.6700134277344,688.3599853515625,176.25750732421875,147.3125,340.8699951171875,335.510009765625,676.9000244140625,176.9499969482422,148.14950561523438,343.8299865722656,335.67999267578125,678.27001953125,44342000,18904000,18181100,20886800,2077400
2021-11-17,177.4499969482422,148.0469970703125,340.7699890136719,333.6949462890625,691.6900024414062,177.4499969482422,148.0469970703125,340.7699890136719,339.1199951171875,691.6900024414062,179.3625030517578,148.5594940185547,347.29998779296875,342.19000244140625,700.989990234375,177.2675018310547,147.24000549316406,340.1000061035156,338.0,686.0900268554688,178.23599243164062,148.02749633789062,344.239990234375,338.94000244140625,690.0,51206000,19594000,13602800,19053400,2732800
2021-11-18,184.80299377441406,149.8385009765625,338.69000244140625,335.8105773925781,682.02001953125,184.80299377441406,149.8385009765625,338.69000244140625,341.2699890136719,682.02001953125,185.2100067138672,150.58050537109375,342.4599914550781,342.45001220703125,691.739990234375,178.0500030517578,147.88450622558594,335.29998779296875,337.1199951171875,679.739990234375,178.3175048828125,148.2415008544922,339.7200012207031,338.17999267578125,691.6099853515625,114070000,35608000,17487200,22463500,2012900
